Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-12-07 12:29:46,"Workout A",52m,"Seated Leg Curl (Machine)",W,47.0,5.0,0,0.0,,,
2025-12-07 12:29:46,"Workout A",52m,"Seated Leg Curl (Machine)",W,54.0,3.0,0,0.0,,,
2025-12-07 12:29:46,"Workout A",52m,"Seated Leg Curl (Machine)",1,68.0,10.0,0,0.0,,,8
2025-12-07 12:29:46,"Workout A",52m,"Seated Leg Curl (Machine)",2,68.0,10.0,0,0.0,,,9
2025-12-07 12:29:46,"Workout A",52m,"Seated Leg Curl (Machine)",3,68.0,10.0,0,0.0,,,10
2025-12-07 12:29:46,"Workout A",52m,"Preacher Curl (Barbell)",1,24.5,11.0,0,0.0,"",,7
2025-12-07 12:29:46,"Workout A",52m,"Preacher Curl (Barbell)",2,24.5,11.0,0,0.0,,,8
2025-12-07 12:29:46,"Workout A",52m,"Preacher Curl (Barbell)",3,24.5,12.0,0,0.0,,,10
2025-12-07 12:29:46,"Workout A",52m,"Lateral Raise (Dumbbell)",1,14.0,15.0,0,0.0,"",,8
2025-12-07 12:29:46,"Workout A",52m,"Lateral Raise (Dumbbell)",2,14.0,15.0,0,0.0,,,9
2025-12-07 12:29:46,"Workout A",52m,"Lateral Raise (Dumbbell)",F,14.0,12.0,0,0.0,,,10
2025-12-09 15:44:55,"Workout B",1h 3m,"Lat Pulldown (Cable)",W,42.5,8.0,0,0.0,"","",
2025-12-09 15:44:55,"Workout B",1h 3m,"Lat Pulldown (Cable)",W,50.0,5.0,0,0.0,,,
2025-12-09 15:44:55,"Workout B",1h 3m,"Lat Pulldown (Cable)",W,60.0,3.0,0,0.0,,,
2025-12-09 15:44:55,"Workout B",1h 3m,"Lat Pulldown (Cable)",1,70.0,10.0,0,0.0,,,8
2025-12-09 15:44:55,"Workout B",1h 3m,"Lat Pulldown (Cable)",2,70.0,10.0,0,0.0,,,9
2025-12-09 15:44:55,"Workout B",1h 3m,"Lat Pulldown (Cable)",3,70.0,9.0,0,0.0,,,10
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Bench Press (Dumbbell)",W,24.0,10.0,0,0.0,"",,
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Bench Press (Dumbbell)",W,36.0,5.0,0,0.0,,,
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Bench Press (Dumbbell)",W,40.0,3.0,0,0.0,,,
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Bench Press (Dumbbell)",1,48.0,8.0,0,0.0,,,7
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Bench Press (Dumbbell)",2,48.0,10.0,0,0.0,,,8
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Bench Press (Dumbbell)",3,48.0,12.0,0,0.0,,,9
2025-12-09 15:44:55,"Workout B",1h 3m,"Leg Extension (Machine)",W,35.0,10.0,0,0.0,"",,
2025-12-09 15:44:55,"Workout B",1h 3m,"Leg Extension (Machine)",W,45.0,5.0,0,0.0,,,
2025-12-09 15:44:55,"Workout B",1h 3m,"Leg Extension (Machine)",W,55.0,3.0,0,0.0,,,
2025-12-09 15:44:55,"Workout B",1h 3m,"Leg Extension (Machine)",1,55.0,10.0,0,0.0,,,7
2025-12-09 15:44:55,"Workout B",1h 3m,"Leg Extension (Machine)",2,65.0,12.0,0,0.0,,,8
2025-12-09 15:44:55,"Workout B",1h 3m,"Leg Extension (Machine)",3,70.0,12.0,0,0.0,,,10
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Curl (Dumbbell)",1,24.0,10.0,0,0.0,"",,8
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Curl (Dumbbell)",2,24.0,8.0,0,0.0,,,9
2025-12-09 15:44:55,"Workout B",1h 3m,"Incline Curl (Dumbbell)",F,20.0,8.0,0,0.0,,,10
2025-12-09 15:44:55,"Workout B",1h 3m,"Face Pull (Cable)",W,10.0,10.0,0,0.0,"",,
2025-12-09 15:44:55,"Workout B",1h 3m,"Face Pull (Cable)",W,15.0,5.0,0,0.0,,,
2025-12-09 15:44:55,"Workout B",1h 3m,"Face Pull (Cable)",1,21.25,12.0,0,0.0,,,7
2025-12-09 15:44:55,"Workout B",1h 3m,"Face Pull (Cable)",2,21.25,12.0,0,0.0,,,8
2025-12-09 15:44:55,"Workout B",1h 3m,"Face Pull (Cable)",3,21.25,12.0,0,0.0,,,8
2025-12-11 18:33:01,"Workout C",1h 3m,"Romanian Deadlift (Barbell)",W,40.0,8.0,0,0.0,"","",
2025-12-11 18:33:01,"Workout C",1h 3m,"Romanian Deadlift (Barbell)",W,80.0,5.0,0,0.0,,,
2025-12-11 18:33:01,"Workout C",1h 3m,"Romanian Deadlift (Barbell)",W,100.0,2.0,0,0.0,,,
2025-12-11 18:33:01,"Workout C",1h 3m,"Romanian Deadlift (Barbell)",1,110.0,8.0,0,0.0,,,7
2025-12-11 18:33:01,"Workout C",1h 3m,"Romanian Deadlift (Barbell)",2,110.0,8.0,0,0.0,,,8
2025-12-11 18:33:01,"Workout C",1h 3m,"Romanian Deadlift (Barbell)",3,110.0,8.0,0,0.0,,,9
2025-12-11 18:33:01,"Workout C",1h 3m,"Seated Row (Cable)",W,35.0,8.0,0,0.0,"",,
2025-12-11 18:33:01,"Workout C",1h 3m,"Seated Row (Cable)",W,50.0,5.0,0,0.0,,,
2025-12-11 18:33:01,"Workout C",1h 3m,"Seated Row (Cable)",W,60.0,3.0,0,0.0,,,
2025-12-11 18:33:01,"Workout C",1h 3m,"Seated Row (Cable)",1,70.0,10.0,0,0.0,,,8
2025-12-11 18:33:01,"Workout C",1h 3m,"Seated Row (Cable)",2,70.0,12.0,0,0.0,,,8
2025-12-11 18:33:01,"Workout C",1h 3m,"Seated Row (Cable)",3,70.0,12.0,0,0.0,,,9
2025-12-11 18:33:01,"Workout C",1h 3m,"Chest Press (Machine)",W,45.0,8.0,0,0.0,"",,
2025-12-11 18:33:01,"Workout C",1h 3m,"Chest Press (Machine)",W,65.0,5.0,0,0.0,,,
2025-12-11 18:33:01,"Workout C",1h 3m,"Chest Press (Machine)",W,85.0,3.0,0,0.0,,,
2025-12-11 18:33:01,"Workout C",1h 3m,"Chest Press (Machine)",1,90.0,10.0,0,0.0,,,7
2025-12-11 18:33:01,"Workout C",1h 3m,"Chest Press (Machine)",2,90.0,10.0,0,0.0,,,8
2025-12-11 18:33:01,"Workout C",1h 3m,"Chest Press (Machine)",3,90.0,10.0,0,0.0,,,9
2025-12-11 18:33:01,"Workout C",1h 3m,"Hammer Curl (Dumbbell)",1,20.0,15.0,0,0.0,"",,6
2025-12-11 18:33:01,"Workout C",1h 3m,"Hammer Curl (Dumbbell)",2,20.0,15.0,0,0.0,,,7
2025-12-11 18:33:01,"Workout C",1h 3m,"Hammer Curl (Dumbbell)",3,20.0,15.0,0,0.0,,,7
2025-12-11 18:33:01,"Workout C",1h 3m,"Skullcrusher (Dumbbell)",1,20.0,10.0,0,0.0,"",,7
2025-12-11 18:33:01,"Workout C",1h 3m,"Skullcrusher (Dumbbell)",2,20.0,11.0,0,0.0,,,8
2025-12-11 18:33:01,"Workout C",1h 3m,"Skullcrusher (Dumbbell)",3,20.0,11.0,0,0.0,,,9
2025-12-11 18:33:01,"Workout C",1h 3m,"Lateral Raise (Dumbbell)",1,14.0,15.0,0,0.0,"",,8
2025-12-11 18:33:01,"Workout C",1h 3m,"Lateral Raise (Dumbbell)",2,14.0,15.0,0,0.0,,,9
2025-12-11 18:33:01,"Workout C",1h 3m,"Lateral Raise (Dumbbell)",3,14.0,15.0,0,0.0,,,10
2025-12-15 19:52:08,"Workout A",58m,"Incline Bench Press (Dumbbell)",W,24.0,10.0,0,0.0,"","",
2025-12-15 19:52:08,"Workout A",58m,"Incline Bench Press (Dumbbell)",W,36.0,5.0,0,0.0,,,
2025-12-15 19:52:08,"Workout A",58m,"Incline Bench Press (Dumbbell)",W,40.0,3.0,0,0.0,,,
2025-12-15 19:52:08,"Workout A",58m,"Incline Bench Press (Dumbbell)",1,48.0,12.0,0,0.0,,,8
2025-12-15 19:52:08,"Workout A",58m,"Incline Bench Press (Dumbbell)",2,48.0,12.0,0,0.0,,,9
2025-12-15 19:52:08,"Workout A",58m,"Incline Bench Press (Dumbbell)",3,48.0,12.0,0,0.0,,,9
2025-12-15 19:52:08,"Workout A",58m,"Lat Pulldown (Cable)",W,42.5,8.0,0,0.0,"",,
2025-12-15 19:52:08,"Workout A",58m,"Lat Pulldown (Cable)",W,50.0,5.0,0,0.0,,,
2025-12-15 19:52:08,"Workout A",58m,"Lat Pulldown (Cable)",W,60.0,3.0,0,0.0,,,
2025-12-15 19:52:08,"Workout A",58m,"Lat Pulldown (Cable)",1,70.0,8.0,0,0.0,,,6
2025-12-15 19:52:08,"Workout A",58m,"Lat Pulldown (Cable)",2,70.0,8.0,0,0.0,,,7
2025-12-15 19:52:08,"Workout A",58m,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,,,8
2025-12-15 19:52:08,"Workout A",58m,"Seated Leg Curl (Machine)",W,33.0,8.0,0,0.0,"",,
2025-12-15 19:52:08,"Workout A",58m,"Seated Leg Curl (Machine)",W,47.0,5.0,0,0.0,,,
2025-12-15 19:52:08,"Workout A",58m,"Seated Leg Curl (Machine)",W,54.0,3.0,0,0.0,,,
2025-12-15 19:52:08,"Workout A",58m,"Seated Leg Curl (Machine)",1,68.0,10.0,0,0.0,,,7
2025-12-15 19:52:08,"Workout A",58m,"Seated Leg Curl (Machine)",2,68.0,10.0,0,0.0,,,8
2025-12-15 19:52:08,"Workout A",58m,"Seated Leg Curl (Machine)",3,68.0,10.0,0,0.0,,,8
2025-12-15 19:52:08,"Workout A",58m,"Bayesian Curl",1,7.5,12.0,0,0.0,"",,8
2025-12-15 19:52:08,"Workout A",58m,"Bayesian Curl",2,7.5,12.0,0,0.0,,,8
2025-12-15 19:52:08,"Workout A",58m,"Bayesian Curl",3,7.5,12.0,0,0.0,,,8
2025-12-15 19:52:08,"Workout A",58m,"Lateral Raise (Dumbbell)",1,14.0,15.0,0,0.0,"",,7
2025-12-15 19:52:08,"Workout A",58m,"Lateral Raise (Dumbbell)",2,14.0,15.0,0,0.0,,,8
2025-12-15 19:52:08,"Workout A",58m,"Lateral Raise (Dumbbell)",3,14.0,15.0,0,0.0,,,9
2025-12-20 18:42:31,"Workout B",53m,"Seated Row (Cable)",W,42.5,8.0,0,0.0,"","",
2025-12-20 18:42:31,"Workout B",53m,"Seated Row (Cable)",W,50.0,5.0,0,0.0,,,
2025-12-20 18:42:31,"Workout B",53m,"Seated Row (Cable)",W,60.0,3.0,0,0.0,,,
2025-12-20 18:42:31,"Workout B",53m,"Seated Row (Cable)",1,70.0,12.0,0,0.0,,,7
2025-12-20 18:42:31,"Workout B",53m,"Seated Row (Cable)",2,70.0,12.0,0,0.0,,,8
2025-12-20 18:42:31,"Workout B",53m,"Seated Row (Cable)",3,70.0,12.0,0,0.0,,,9
2025-12-20 18:42:31,"Workout B",53m,"Chest Press (Machine)",W,45.0,8.0,0,0.0,"",,
2025-12-20 18:42:31,"Workout B",53m,"Chest Press (Machine)",W,65.0,5.0,0,0.0,,,
2025-12-20 18:42:31,"Workout B",53m,"Chest Press (Machine)",W,85.0,3.0,0,0.0,,,
2025-12-20 18:42:31,"Workout B",53m,"Chest Press (Machine)",1,90.0,10.0,0,0.0,,,6
2025-12-20 18:42:31,"Workout B",53m,"Chest Press (Machine)",2,90.0,10.0,0,0.0,,,7
2025-12-20 18:42:31,"Workout B",53m,"Chest Press (Machine)",3,90.0,10.0,0,0.0,,,8
2025-12-20 18:42:31,"Workout B",53m,"Leg Extension (Machine)",W,35.0,10.0,0,0.0,"",,
2025-12-20 18:42:31,"Workout B",53m,"Leg Extension (Machine)",W,45.0,5.0,0,0.0,,,
2025-12-20 18:42:31,"Workout B",53m,"Leg Extension (Machine)",W,55.0,3.0,0,0.0,,,
2025-12-20 18:42:31,"Workout B",53m,"Leg Extension (Machine)",1,65.0,12.0,0,0.0,,,7
2025-12-20 18:42:31,"Workout B",53m,"Leg Extension (Machine)",2,65.0,12.0,0,0.0,,,8
2025-12-20 18:42:31,"Workout B",53m,"Leg Extension (Machine)",3,65.0,12.0,0,0.0,,,9
2025-12-20 18:42:31,"Workout B",53m,"Face Pull (Cable)",W,10.0,10.0,0,0.0,"",,
2025-12-20 18:42:31,"Workout B",53m,"Face Pull (Cable)",W,15.0,5.0,0,0.0,,,
2025-12-20 18:42:31,"Workout B",53m,"Face Pull (Cable)",1,21.25,12.0,0,0.0,,,7
2025-12-20 18:42:31,"Workout B",53m,"Face Pull (Cable)",2,21.25,12.0,0,0.0,,,8
2025-12-20 18:42:31,"Workout B",53m,"Face Pull (Cable)",3,21.25,12.0,0,0.0,,,8
2025-12-20 18:42:31,"Workout B",53m,"Triceps Extension (Cable)",1,2.5,10.0,0,0.0,"",,6
2025-12-20 18:42:31,"Workout B",53m,"Triceps Extension (Cable)",2,5.0,10.0,0,0.0,,,6
2025-12-20 18:42:31,"Workout B",53m,"Triceps Extension (Cable)",3,7.5,10.0,0,0.0,,,6
2025-12-20 18:42:31,"Workout B",53m,"Triceps Extension (Cable)",4,10.0,10.0,0,0.0,,,6
2025-12-22 13:15:24,"Workout C",1h 2m,"Squat (Barbell)",W,20.0,10.0,0,0.0,"","",
2025-12-22 13:15:24,"Workout C",1h 2m,"Squat (Barbell)",W,40.0,5.0,0,0.0,,,
2025-12-22 13:15:24,"Workout C",1h 2m,"Squat (Barbell)",W,60.0,3.0,0,0.0,,,
2025-12-22 13:15:24,"Workout C",1h 2m,"Squat (Barbell)",1,65.0,8.0,0,0.0,,,7
2025-12-22 13:15:24,"Workout C",1h 2m,"Squat (Barbell)",2,65.0,8.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Squat (Barbell)",3,65.0,9.0,0,0.0,,,9
2025-12-22 13:15:24,"Workout C",1h 2m,"Lat Pulldown (Cable)",W,42.5,8.0,0,0.0,"",,
2025-12-22 13:15:24,"Workout C",1h 2m,"Lat Pulldown (Cable)",W,50.0,5.0,0,0.0,,,
2025-12-22 13:15:24,"Workout C",1h 2m,"Lat Pulldown (Cable)",W,60.0,3.0,0,0.0,,,
2025-12-22 13:15:24,"Workout C",1h 2m,"Lat Pulldown (Cable)",1,70.0,10.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Lat Pulldown (Cable)",2,70.0,9.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Lat Pulldown (Cable)",3,70.0,8.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Incline Bench Press (Dumbbell)",W,24.0,10.0,0,0.0,"",,
2025-12-22 13:15:24,"Workout C",1h 2m,"Incline Bench Press (Dumbbell)",W,32.0,5.0,0,0.0,,,
2025-12-22 13:15:24,"Workout C",1h 2m,"Incline Bench Press (Dumbbell)",W,40.0,3.0,0,0.0,,,
2025-12-22 13:15:24,"Workout C",1h 2m,"Incline Bench Press (Dumbbell)",1,48.0,10.0,0,0.0,,,6
2025-12-22 13:15:24,"Workout C",1h 2m,"Incline Bench Press (Dumbbell)",2,48.0,12.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Incline Bench Press (Dumbbell)",3,48.0,12.0,0,0.0,,,9
2025-12-22 13:15:24,"Workout C",1h 2m,"Hammer Curl (Dumbbell)",1,24.0,12.0,0,0.0,"",,7
2025-12-22 13:15:24,"Workout C",1h 2m,"Hammer Curl (Dumbbell)",2,24.0,12.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Hammer Curl (Dumbbell)",3,24.0,12.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Skullcrusher (Dumbbell)",1,20.0,10.0,0,0.0,"",,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Skullcrusher (Dumbbell)",2,20.0,11.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Skullcrusher (Dumbbell)",3,20.0,12.0,0,0.0,,,9
2025-12-22 13:15:24,"Workout C",1h 2m,"Lateral Raise (Dumbbell)",1,14.0,15.0,0,0.0,"",,7
2025-12-22 13:15:24,"Workout C",1h 2m,"Lateral Raise (Dumbbell)",2,14.0,15.0,0,0.0,,,8
2025-12-22 13:15:24,"Workout C",1h 2m,"Lateral Raise (Dumbbell)",3,14.0,15.0,0,0.0,,,9
2025-12-26 11:08:18,"Workout A",59m,"Chest Press (Machine)",W,45.0,8.0,0,0.0,"","",
2025-12-26 11:08:18,"Workout A",59m,"Chest Press (Machine)",W,65.0,5.0,0,0.0,,,
2025-12-26 11:08:18,"Workout A",59m,"Chest Press (Machine)",W,85.0,3.0,0,0.0,,,
2025-12-26 11:08:18,"Workout A",59m,"Chest Press (Machine)",1,95.0,10.0,0,0.0,,,8
2025-12-26 11:08:18,"Workout A",59m,"Chest Press (Machine)",2,95.0,10.0,0,0.0,,,9
2025-12-26 11:08:18,"Workout A",59m,"Chest Press (Machine)",F,95.0,8.0,0,0.0,,,10
2025-12-26 11:08:18,"Workout A",59m,"Seated Row (Cable)",W,42.5,8.0,0,0.0,"",,
2025-12-26 11:08:18,"Workout A",59m,"Seated Row (Cable)",W,50.0,5.0,0,0.0,,,
2025-12-26 11:08:18,"Workout A",59m,"Seated Row (Cable)",W,60.0,3.0,0,0.0,,,
2025-12-26 11:08:18,"Workout A",59m,"Seated Row (Cable)",1,70.0,12.0,0,0.0,,,7
2025-12-26 11:08:18,"Workout A",59m,"Seated Row (Cable)",2,70.0,12.0,0,0.0,,,8
2025-12-26 11:08:18,"Workout A",59m,"Seated Row (Cable)",3,70.0,12.0,0,0.0,,,8
2025-12-26 11:08:18,"Workout A",59m,"Seated Leg Curl (Machine)",W,47.0,8.0,0,0.0,"",,
2025-12-26 11:08:18,"Workout A",59m,"Seated Leg Curl (Machine)",W,54.0,5.0,0,0.0,,,
2025-12-26 11:08:18,"Workout A",59m,"Seated Leg Curl (Machine)",W,61.0,3.0,0,0.0,,,
2025-12-26 11:08:18,"Workout A",59m,"Seated Leg Curl (Machine)",1,68.0,12.0,0,0.0,,,8
2025-12-26 11:08:18,"Workout A",59m,"Seated Leg Curl (Machine)",2,68.0,12.0,0,0.0,,,8
2025-12-26 11:08:18,"Workout A",59m,"Seated Leg Curl (Machine)",3,68.0,12.0,0,0.0,,,9
2025-12-26 11:08:18,"Workout A",59m,"Preacher Curl (Barbell)",1,24.5,12.0,0,0.0,"",,8
2025-12-26 11:08:18,"Workout A",59m,"Preacher Curl (Barbell)",2,24.5,12.0,0,0.0,,,9
2025-12-26 11:08:18,"Workout A",59m,"Preacher Curl (Barbell)",3,24.5,12.0,0,0.0,,,10
2025-12-26 11:08:18,"Workout A",59m,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,"",,7
2025-12-26 11:08:18,"Workout A",59m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,,,8
2025-12-26 11:08:18,"Workout A",59m,"Lateral Raise (Cable)",3,5.0,10.0,0,0.0,,,9
2025-12-28 12:55:34,"Workout B",48m,"Lat Pulldown (Cable)",W,42.5,8.0,0,0.0,"","",
2025-12-28 12:55:34,"Workout B",48m,"Lat Pulldown (Cable)",W,50.0,5.0,0,0.0,,,
2025-12-28 12:55:34,"Workout B",48m,"Lat Pulldown (Cable)",W,60.0,3.0,0,0.0,,,
2025-12-28 12:55:34,"Workout B",48m,"Lat Pulldown (Cable)",1,70.0,10.0,0,0.0,,,7
2025-12-28 12:55:34,"Workout B",48m,"Lat Pulldown (Cable)",2,70.0,10.0,0,0.0,,,8
2025-12-28 12:55:34,"Workout B",48m,"Lat Pulldown (Cable)",3,70.0,10.0,0,0.0,,,9
2025-12-28 12:55:34,"Workout B",48m,"Incline Bench Press (Dumbbell)",W,24.0,5.0,0,0.0,"",,
2025-12-28 12:55:34,"Workout B",48m,"Incline Bench Press (Dumbbell)",W,32.0,5.0,0,0.0,,,
2025-12-28 12:55:34,"Workout B",48m,"Incline Bench Press (Dumbbell)",1,48.0,12.0,0,0.0,,,7
2025-12-28 12:55:34,"Workout B",48m,"Incline Bench Press (Dumbbell)",2,48.0,12.0,0,0.0,,,8
2025-12-28 12:55:34,"Workout B",48m,"Incline Bench Press (Dumbbell)",3,48.0,12.0,0,0.0,,,9
2025-12-28 12:55:34,"Workout B",48m,"Leg Extension (Machine)",W,35.0,5.0,0,0.0,"",,
2025-12-28 12:55:34,"Workout B",48m,"Leg Extension (Machine)",W,45.0,5.0,0,0.0,,,
2025-12-28 12:55:34,"Workout B",48m,"Leg Extension (Machine)",W,55.0,3.0,0,0.0,,,
2025-12-28 12:55:34,"Workout B",48m,"Leg Extension (Machine)",1,70.0,10.0,0,0.0,,,7
2025-12-28 12:55:34,"Workout B",48m,"Leg Extension (Machine)",2,70.0,10.0,0,0.0,,,8
2025-12-28 12:55:34,"Workout B",48m,"Leg Extension (Machine)",3,70.0,10.0,0,0.0,,,9
2025-12-28 12:55:34,"Workout B",48m,"Face Pull (Cable)",W,10.0,10.0,0,0.0,"",,
2025-12-28 12:55:34,"Workout B",48m,"Face Pull (Cable)",W,15.0,5.0,0,0.0,,,
2025-12-28 12:55:34,"Workout B",48m,"Face Pull (Cable)",1,21.25,12.0,0,0.0,,,6
2025-12-28 12:55:34,"Workout B",48m,"Face Pull (Cable)",2,21.25,12.0,0,0.0,,,7
2025-12-28 12:55:34,"Workout B",48m,"Face Pull (Cable)",3,21.25,12.0,0,0.0,,,8
2025-12-28 12:55:34,"Workout B",48m,"Triceps Extension (Cable)",W,5.0,10.0,0,0.0,"",,
2025-12-28 12:55:34,"Workout B",48m,"Triceps Extension (Cable)",1,10.0,10.0,0,0.0,,,6
2025-12-28 12:55:34,"Workout B",48m,"Triceps Extension (Cable)",2,10.0,10.0,0,0.0,,,6
2025-12-28 12:55:34,"Workout B",48m,"Triceps Extension (Cable)",3,10.0,10.0,0,0.0,,,7
2025-12-29 12:45:08,"Workout C",50m,"Romanian Deadlift (Barbell)",W,40.0,8.0,0,0.0,"","",
2025-12-29 12:45:08,"Workout C",50m,"Romanian Deadlift (Barbell)",W,80.0,5.0,0,0.0,,,
2025-12-29 12:45:08,"Workout C",50m,"Romanian Deadlift (Barbell)",W,100.0,3.0,0,0.0,,,
2025-12-29 12:45:08,"Workout C",50m,"Romanian Deadlift (Barbell)",1,110.0,8.0,0,0.0,,,7
2025-12-29 12:45:08,"Workout C",50m,"Romanian Deadlift (Barbell)",2,110.0,8.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Romanian Deadlift (Barbell)",3,110.0,8.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Chest Press (Machine)",W,45.0,8.0,0,0.0,"",,
2025-12-29 12:45:08,"Workout C",50m,"Chest Press (Machine)",W,80.0,5.0,0,0.0,,,
2025-12-29 12:45:08,"Workout C",50m,"Chest Press (Machine)",1,95.0,8.0,0,0.0,,,7
2025-12-29 12:45:08,"Workout C",50m,"Chest Press (Machine)",2,95.0,8.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Chest Press (Machine)",3,95.0,8.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Seated Row (Cable)",W,42.5,8.0,0,0.0,"",,
2025-12-29 12:45:08,"Workout C",50m,"Seated Row (Cable)",W,60.0,5.0,0,0.0,,,
2025-12-29 12:45:08,"Workout C",50m,"Seated Row (Cable)",1,70.0,12.0,0,0.0,,,7
2025-12-29 12:45:08,"Workout C",50m,"Seated Row (Cable)",2,70.0,12.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Seated Row (Cable)",3,70.0,12.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Hammer Curl (Dumbbell)",1,24.0,12.0,0,0.0,"",,8
2025-12-29 12:45:08,"Workout C",50m,"Hammer Curl (Dumbbell)",2,24.0,12.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Hammer Curl (Dumbbell)",3,24.0,12.0,0,0.0,,,9
2025-12-29 12:45:08,"Workout C",50m,"Skullcrusher (Dumbbell)",1,20.0,12.0,0,0.0,"",,7
2025-12-29 12:45:08,"Workout C",50m,"Skullcrusher (Dumbbell)",2,20.0,12.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Skullcrusher (Dumbbell)",3,20.0,12.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Lateral Raise (Dumbbell)",1,14.0,15.0,0,0.0,"",,7
2025-12-29 12:45:08,"Workout C",50m,"Lateral Raise (Dumbbell)",2,14.0,15.0,0,0.0,,,8
2025-12-29 12:45:08,"Workout C",50m,"Lateral Raise (Dumbbell)",3,14.0,15.0,0,0.0,,,9
2026-01-01 16:21:09,"Workout A",54m,"Incline Bench Press (Dumbbell)",W,24.0,5.0,0,0.0,"","",
2026-01-01 16:21:09,"Workout A",54m,"Incline Bench Press (Dumbbell)",W,32.0,5.0,0,0.0,,,
2026-01-01 16:21:09,"Workout A",54m,"Incline Bench Press (Dumbbell)",W,40.0,3.0,0,0.0,,,
2026-01-01 16:21:09,"Workout A",54m,"Incline Bench Press (Dumbbell)",1,52.0,11.0,0,0.0,,,7
2026-01-01 16:21:09,"Workout A",54m,"Incline Bench Press (Dumbbell)",2,52.0,11.0,0,0.0,,,8
2026-01-01 16:21:09,"Workout A",54m,"Incline Bench Press (Dumbbell)",3,52.0,11.0,0,0.0,,,10
2026-01-01 16:21:09,"Workout A",54m,"Lat Pulldown (Cable)",W,35.0,5.0,0,0.0,"",,
2026-01-01 16:21:09,"Workout A",54m,"Lat Pulldown (Cable)",W,42.5,5.0,0,0.0,,,
2026-01-01 16:21:09,"Workout A",54m,"Lat Pulldown (Cable)",W,50.0,3.0,0,0.0,,,
2026-01-01 16:21:09,"Workout A",54m,"Lat Pulldown (Cable)",1,70.0,10.0,0,0.0,,,7
2026-01-01 16:21:09,"Workout A",54m,"Lat Pulldown (Cable)",2,70.0,10.0,0,0.0,,,8
2026-01-01 16:21:09,"Workout A",54m,"Lat Pulldown (Cable)",3,70.0,9.0,0,0.0,,,8
2026-01-01 16:21:09,"Workout A",54m,"Leg Extension (Machine)",W,35.0,5.0,0,0.0,"",,
2026-01-01 16:21:09,"Workout A",54m,"Leg Extension (Machine)",W,45.0,5.0,0,0.0,,,
2026-01-01 16:21:09,"Workout A",54m,"Leg Extension (Machine)",W,55.0,3.0,0,0.0,,,
2026-01-01 16:21:09,"Workout A",54m,"Leg Extension (Machine)",1,70.0,11.0,0,0.0,,,8
2026-01-01 16:21:09,"Workout A",54m,"Leg Extension (Machine)",2,70.0,11.0,0,0.0,,,9
2026-01-01 16:21:09,"Workout A",54m,"Leg Extension (Machine)",F,70.0,9.0,0,0.0,,,10
2026-01-01 16:21:09,"Workout A",54m,"Preacher Curl (Barbell)",1,27.0,9.0,0,0.0,"",,8
2026-01-01 16:21:09,"Workout A",54m,"Preacher Curl (Barbell)",2,27.0,9.0,0,0.0,,,9
2026-01-01 16:21:09,"Workout A",54m,"Preacher Curl (Barbell)",3,27.0,9.0,0,0.0,,,10
2026-01-01 16:21:09,"Workout A",54m,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,"",,7
2026-01-01 16:21:09,"Workout A",54m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,,,8
2026-01-01 16:21:09,"Workout A",54m,"Lateral Raise (Cable)",3,5.0,10.0,0,0.0,,,9
2026-01-03 13:14:43,"Workout B",53m,"Seated Row (Cable)",W,35.0,5.0,0,0.0,"","",
